building_idx,row,col,x,y,poi_count,poi_diversity,reachable_area_m2,reachable_buildings,reachable_streets,poi_types
12349,515,1704,291020.5,5036150.5,410,6,19179.0,0,19179,"{'CASA': 313, 'MIXED': 59, 'OTHER': 1, 'MAGAZZINO': 7, 'BOTTEGA': 15, 'INVIAMENTO': 12}"
710432,1524,2377,291693.5,5035141.5,0,0,83.0,0,83,{}
1028055,1751,1506,290822.5,5034914.5,1608,7,41628.0,0,41628,"{'CASA': 1151, 'MIXED': 222, 'MAGAZZINO': 51, 'INVIAMENTO': 32, 'BOTTEGA': 122, 'OTHER': 9, 'TRAGHETTO': 15}"
572766,1395,2672,291988.5,5035270.5,901,7,23094.0,0,23094,"{'MIXED': 146, 'CASA': 601, 'BOTTEGA': 70, 'MAGAZZINO': 38, 'INVIAMENTO': 8, 'TRAGHETTO': 35, 'OTHER': 2}"
66598,659,1742,291058.5,5036006.5,1633,7,39171.0,0,39171,"{'CASA': 1206, 'MIXED': 172, 'BOTTEGA': 115, 'INVIAMENTO': 34, 'MAGAZZINO': 38, 'OTHER': 44, 'TRAGHETTO': 1}"
1696949,2207,3877,293193.5,5034458.5,1107,6,33858.0,0,33858,"{'CASA': 973, 'BOTTEGA': 35, 'INVIAMENTO': 10, 'MIXED': 64, 'MAGAZZINO': 7, 'OTHER': 10}"
993170,1728,3354,292670.5,5034937.5,576,7,17882.0,0,17882,"{'CASA': 479, 'MIXED': 55, 'BOTTEGA': 16, 'TRAGHETTO': 9, 'OTHER': 6, 'INVIAMENTO': 5, 'MAGAZZINO': 4}"
1407293,2007,3008,292324.5,5034658.5,592,7,25464.0,0,25464,"{'BOTTEGA': 77, 'MIXED': 111, 'INVIAMENTO': 11, 'TRAGHETTO': 12, 'CASA': 339, 'OTHER': 6, 'MAGAZZINO': 30}"
713450,1527,1528,290844.5,5035138.5,872,6,28000.0,0,28000,"{'CASA': 552, 'MIXED': 97, 'INVIAMENTO': 10, 'MAGAZZINO': 23, 'BOTTEGA': 30, 'OTHER': 5}"
1087346,1793,2527,291843.5,5034872.5,2659,7,51724.0,0,51724,"{'CASA': 1165, 'BOTTEGA': 636, 'MIXED': 674, 'INVIAMENTO': 25, 'OTHER': 46, 'MAGAZZINO': 90, 'TRAGHETTO': 9}"
81346,689,1211,290527.5,5035976.5,480,6,23802.0,0,23802,"{'CASA': 400, 'MIXED': 37, 'MAGAZZINO': 10, 'BOTTEGA': 15, 'OTHER': 4, 'INVIAMENTO': 3}"
1595654,2136,759,290075.5,5034529.5,1688,7,48046.0,0,48046,"{'CASA': 1503, 'MIXED': 85, 'BOTTEGA': 39, 'INVIAMENTO': 13, 'OTHER': 17, 'MAGAZZINO': 15, 'TRAGHETTO': 1}"
431097,1249,2780,292096.5,5035416.5,267,6,5077.0,0,5077,"{'CASA': 191, 'TRAGHETTO': 22, 'MIXED': 34, 'BOTTEGA': 9, 'MAGAZZINO': 10, 'OTHER': 1}"
478813,1297,1406,290722.5,5035368.5,1245,6,31373.0,0,31373,"{'CASA': 838, 'BOTTEGA': 27, 'INVIAMENTO': 8, 'MIXED': 85, 'MAGAZZINO': 18, 'OTHER': 3}"
1589453,2132,497,289813.5,5034533.5,900,7,33469.0,0,33469,"{'TRAGHETTO': 1, 'CASA': 810, 'OTHER': 6, 'MIXED': 42, 'BOTTEGA': 23, 'MAGAZZINO': 8, 'INVIAMENTO': 3}"
23484,554,1534,290850.5,5036111.5,334,6,14783.0,0,14783,"{'CASA': 251, 'MIXED': 34, 'BOTTEGA': 18, 'OTHER': 5, 'MAGAZZINO': 7, 'INVIAMENTO': 10}"
42864,604,1789,291105.5,5036061.5,1251,6,32061.0,0,32061,"{'CASA': 923, 'MIXED': 128, 'OTHER': 29, 'MAGAZZINO': 25, 'BOTTEGA': 101, 'INVIAMENTO': 24}"
40992,600,1067,290383.5,5036065.5,276,6,13696.0,0,13696,"{'CASA': 226, 'MIXED': 22, 'BOTTEGA': 9, 'OTHER': 4, 'INVIAMENTO': 2, 'MAGAZZINO': 4}"
593588,1416,3035,292351.5,5035249.5,131,5,12503.0,0,12503,"{'CASA': 118, 'MAGAZZINO': 5, 'BOTTEGA': 2, 'MIXED': 2, 'OTHER': 2}"
371776,1177,2834,292150.5,5035488.5,396,6,16641.0,0,16641,"{'CASA': 338, 'BOTTEGA': 5, 'MIXED': 21, 'INVIAMENTO': 2, 'MAGAZZINO': 19, 'OTHER': 5}"
1849753,2408,1617,290933.5,5034257.5,464,6,21559.0,0,21559,"{'CASA': 350, 'MIXED': 57, 'INVIAMENTO': 17, 'OTHER': 14, 'BOTTEGA': 17, 'MAGAZZINO': 7}"
714804,1528,1881,291197.5,5035137.5,18,3,304.0,0,304,"{'CASA': 15, 'OTHER': 1, 'MAGAZZINO': 2}"
1333684,1955,3373,292689.5,5034710.5,586,7,35694.0,0,35694,"{'MAGAZZINO': 25, 'CASA': 395, 'MIXED': 84, 'INVIAMENTO': 13, 'BOTTEGA': 48, 'OTHER': 9, 'TRAGHETTO': 7}"
1527471,2088,3652,292968.5,5034577.5,846,6,28166.0,0,28166,"{'CASA': 673, 'INVIAMENTO': 7, 'BOTTEGA': 44, 'MAGAZZINO': 23, 'MIXED': 85, 'OTHER': 7}"
968250,1712,3928,293244.5,5034953.5,0,0,3166.0,0,3166,{}
1794551,2311,1371,290687.5,5034354.5,1213,6,31649.0,0,31649,"{'CASA': 970, 'MAGAZZINO': 22, 'MIXED': 123, 'INVIAMENTO': 27, 'BOTTEGA': 45, 'OTHER': 10}"
889624,1662,1512,290828.5,5035003.5,796,7,23365.0,0,23365,"{'MIXED': 131, 'CASA': 508, 'BOTTEGA': 84, 'MAGAZZINO': 33, 'INVIAMENTO': 19, 'TRAGHETTO': 13, 'OTHER': 3}"
1240245,1896,3295,292611.5,5034769.5,881,7,35030.0,0,35030,"{'CASA': 648, 'BOTTEGA': 66, 'MIXED': 120, 'INVIAMENTO': 8, 'TRAGHETTO': 3, 'OTHER': 9, 'MAGAZZINO': 21}"
1415284,2013,2059,291375.5,5034652.5,1739,7,44902.0,0,44902,"{'CASA': 1194, 'MIXED': 245, 'OTHER': 16, 'BOTTEGA': 158, 'MAGAZZINO': 32, 'INVIAMENTO': 51, 'TRAGHETTO': 18}"
669348,1488,2058,291374.5,5035177.5,3086,7,50531.0,0,50531,"{'CASA': 1318, 'BOTTEGA': 1002, 'MIXED': 334, 'INVIAMENTO': 20, 'MAGAZZINO': 206, 'OTHER': 43, 'TRAGHETTO': 71}"
447618,1266,2506,291822.5,5035399.5,1085,7,29263.0,0,29263,"{'MIXED': 130, 'CASA': 805, 'BOTTEGA': 84, 'MAGAZZINO': 30, 'INVIAMENTO': 16, 'OTHER': 11, 'TRAGHETTO': 6}"
72061,670,1172,290488.5,5035995.5,0,0,2.0,0,2,{}
1596562,2136,2440,291756.5,5034529.5,2291,7,53946.0,0,53946,"{'BOTTEGA': 652, 'TRAGHETTO': 13, 'CASA': 988, 'MIXED': 436, 'MAGAZZINO': 75, 'OTHER': 54, 'INVIAMENTO': 35}"
643593,1465,931,290247.5,5035200.5,197,6,12455.0,0,12455,"{'MIXED': 12, 'CASA': 165, 'BOTTEGA': 4, 'INVIAMENTO': 5, 'MAGAZZINO': 1, 'TRAGHETTO': 9}"
191016,899,1950,291266.5,5035766.5,1253,7,33383.0,0,33383,"{'CASA': 870, 'OTHER': 12, 'MIXED': 169, 'MAGAZZINO': 35, 'BOTTEGA': 85, 'INVIAMENTO': 27, 'TRAGHETTO': 49}"
860039,1639,2484,291800.5,5035026.5,3536,7,54597.0,0,54597,"{'CASA': 1362, 'MIXED': 729, 'BOTTEGA': 1102, 'MAGAZZINO': 194, 'INVIAMENTO': 31, 'OTHER': 28, 'TRAGHETTO': 54}"
1756759,2263,1769,291085.5,5034402.5,372,6,16464.0,0,16464,"{'CASA': 286, 'MIXED': 36, 'OTHER': 8, 'BOTTEGA': 27, 'INVIAMENTO': 8, 'MAGAZZINO': 5}"
1906797,2511,1602,290918.5,5034154.5,544,6,25417.0,0,25417,"{'CASA': 414, 'MIXED': 64, 'INVIAMENTO': 16, 'OTHER': 14, 'BOTTEGA': 25, 'MAGAZZINO': 8}"
1348358,1966,1269,290585.5,5034699.5,1481,7,31454.0,0,31454,"{'MIXED': 190, 'BOTTEGA': 100, 'CASA': 1104, 'INVIAMENTO': 26, 'MAGAZZINO': 26, 'OTHER': 8, 'TRAGHETTO': 16}"
1138122,1830,3251,292567.5,5034835.5,1023,7,37278.0,0,37278,"{'CASA': 806, 'MAGAZZINO': 21, 'BOTTEGA': 56, 'MIXED': 107, 'INVIAMENTO': 8, 'OTHER': 7, 'TRAGHETTO': 12}"
344147,1143,2729,292045.5,5035522.5,543,7,17485.0,0,17485,"{'CASA': 459, 'MAGAZZINO': 24, 'MIXED': 30, 'INVIAMENTO': 4, 'BOTTEGA': 4, 'OTHER': 3, 'TRAGHETTO': 13}"
1367850,1979,2319,291635.5,5034686.5,2654,7,54558.0,0,54558,"{'CASA': 1300, 'BOTTEGA': 598, 'MIXED': 466, 'MAGAZZINO': 98, 'OTHER': 62, 'INVIAMENTO': 44, 'TRAGHETTO': 46}"
436889,1255,2676,291992.5,5035410.5,572,7,15644.0,0,15644,"{'CASA': 474, 'BOTTEGA': 12, 'MIXED': 35, 'INVIAMENTO': 6, 'MAGAZZINO': 19, 'OTHER': 3, 'TRAGHETTO': 17}"
1532647,2092,1331,290647.5,5034573.5,12,1,56.0,0,56,{'CASA': 12}
579945,1403,1095,290411.5,5035262.5,99,5,5349.0,0,5349,"{'CASA': 66, 'MIXED': 11, 'MAGAZZINO': 1, 'INVIAMENTO': 1, 'TRAGHETTO': 19}"
1774013,2282,1288,290604.5,5034383.5,911,7,28617.0,0,28617,"{'CASA': 698, 'OTHER': 11, 'BOTTEGA': 34, 'MIXED': 87, 'INVIAMENTO': 27, 'MAGAZZINO': 11, 'TRAGHETTO': 17}"
663225,1482,2053,291369.5,5035183.5,3043,7,47595.0,0,47595,"{'CASA': 1307, 'BOTTEGA': 985, 'MIXED': 329, 'INVIAMENTO': 19, 'MAGAZZINO': 201, 'OTHER': 43, 'TRAGHETTO': 67}"
1173075,1855,3079,292395.5,5034810.5,638,6,19887.0,0,19887,"{'CASA': 466, 'BOTTEGA': 55, 'INVIAMENTO': 10, 'MIXED': 73, 'OTHER': 12, 'MAGAZZINO': 19}"
520258,1339,2799,292115.5,5035326.5,322,6,15638.0,0,15638,"{'MIXED': 52, 'CASA': 218, 'BOTTEGA': 27, 'OTHER': 4, 'MAGAZZINO': 14, 'INVIAMENTO': 5}"
415401,1232,1105,290421.5,5035433.5,108,6,5548.0,0,5548,"{'CASA': 70, 'MIXED': 14, 'BOTTEGA': 2, 'MAGAZZINO': 1, 'INVIAMENTO': 1, 'TRAGHETTO': 19}"
1901160,2499,1810,291126.5,5034166.5,800,6,25275.0,0,25275,"{'CASA': 680, 'MAGAZZINO': 11, 'MIXED': 57, 'INVIAMENTO': 12, 'OTHER': 6, 'BOTTEGA': 28}"
1450810,2039,944,290260.5,5034626.5,0,0,151.0,0,151,{}
1354741,1970,2523,291839.5,5034695.5,2871,7,57739.0,0,57739,"{'BOTTEGA': 810, 'MIXED': 637, 'CASA': 1167, 'MAGAZZINO': 109, 'OTHER': 66, 'INVIAMENTO': 27, 'TRAGHETTO': 21}"
704250,1519,1838,291154.5,5035146.5,1343,6,37086.0,0,37086,"{'CASA': 864, 'MIXED': 153, 'BOTTEGA': 84, 'INVIAMENTO': 24, 'MAGAZZINO': 46, 'OTHER': 7}"
1087614,1793,2898,292214.5,5034872.5,1304,6,32197.0,0,32197,"{'CASA': 830, 'MAGAZZINO': 38, 'MIXED': 210, 'BOTTEGA': 171, 'INVIAMENTO': 20, 'OTHER': 29}"
1555242,2107,1965,291281.5,5034558.5,1501,6,43493.0,0,43493,"{'CASA': 1117, 'MIXED': 176, 'BOTTEGA': 120, 'MAGAZZINO': 30, 'OTHER': 16, 'INVIAMENTO': 38}"
1361618,1975,1982,291298.5,5034690.5,1593,6,43819.0,0,43819,"{'CASA': 1214, 'MIXED': 179, 'OTHER': 17, 'BOTTEGA': 107, 'MAGAZZINO': 22, 'INVIAMENTO': 32}"
896980,1667,1228,290544.5,5034998.5,858,7,21795.0,0,21795,"{'MIXED': 80, 'CASA': 706, 'BOTTEGA': 34, 'MAGAZZINO': 6, 'OTHER': 3, 'INVIAMENTO': 15, 'TRAGHETTO': 13}"
721697,1533,2915,292231.5,5035132.5,908,7,24474.0,0,24474,"{'MIXED': 119, 'CASA': 655, 'BOTTEGA': 76, 'OTHER': 10, 'INVIAMENTO': 10, 'MAGAZZINO': 20, 'TRAGHETTO': 12}"
1734890,2242,1913,291229.5,5034423.5,677,6,23296.0,0,23296,"{'MIXED': 66, 'CASA': 506, 'BOTTEGA': 59, 'OTHER': 8, 'INVIAMENTO': 24, 'MAGAZZINO': 10}"
1902896,2502,3957,293273.5,5034163.5,764,6,26060.0,0,26060,"{'MIXED': 35, 'INVIAMENTO': 5, 'CASA': 686, 'BOTTEGA': 11, 'MAGAZZINO': 10, 'OTHER': 10}"
820460,1610,2245,291561.5,5035055.5,3397,7,47177.0,0,47177,"{'CASA': 1160, 'MIXED': 480, 'BOTTEGA': 1254, 'INVIAMENTO': 19, 'MAGAZZINO': 235, 'OTHER': 55, 'TRAGHETTO': 106}"
1523105,2085,4080,293396.5,5034580.5,330,5,13294.0,0,13294,"{'CASA': 306, 'MIXED': 5, 'INVIAMENTO': 9, 'OTHER': 1, 'BOTTEGA': 8}"
1097045,1801,866,290182.5,5034864.5,261,6,9846.0,0,9846,"{'CASA': 240, 'OTHER': 1, 'MAGAZZINO': 1, 'BOTTEGA': 4, 'MIXED': 8, 'INVIAMENTO': 6}"
673268,1492,1646,290962.5,5035173.5,1138,6,32029.0,0,32029,"{'BOTTEGA': 56, 'CASA': 725, 'MIXED': 149, 'MAGAZZINO': 28, 'INVIAMENTO': 20, 'OTHER': 5}"
1629940,2158,3969,293285.5,5034507.5,720,6,27631.0,0,27631,"{'CASA': 642, 'OTHER': 5, 'BOTTEGA': 19, 'INVIAMENTO': 10, 'MIXED': 38, 'MAGAZZINO': 1}"
455220,1273,2714,292030.5,5035392.5,277,6,5721.0,0,5721,"{'CASA': 199, 'BOTTEGA': 10, 'TRAGHETTO': 22, 'MIXED': 35, 'MAGAZZINO': 10, 'OTHER': 1}"
1475751,2055,1085,290401.5,5034610.5,1305,7,40292.0,0,40292,"{'CASA': 1062, 'BOTTEGA': 49, 'MIXED': 101, 'INVIAMENTO': 26, 'OTHER': 12, 'MAGAZZINO': 7, 'TRAGHETTO': 17}"
1188565,1865,3647,292963.5,5034800.5,0,0,1332.0,0,1332,{}
395416,1209,1639,290955.5,5035456.5,1265,6,31245.0,0,31245,"{'CASA': 756, 'BOTTEGA': 41, 'INVIAMENTO': 12, 'MIXED': 60, 'MAGAZZINO': 16, 'OTHER': 6}"
1045157,1762,2805,292121.5,5034903.5,1607,6,32753.0,0,32753,"{'CASA': 996, 'MAGAZZINO': 53, 'MIXED': 278, 'BOTTEGA': 211, 'INVIAMENTO': 28, 'OTHER': 35}"
507014,1326,1237,290553.5,5035339.5,662,7,14683.0,0,14683,"{'MIXED': 58, 'CASA': 553, 'BOTTEGA': 15, 'MAGAZZINO': 11, 'OTHER': 3, 'INVIAMENTO': 8, 'TRAGHETTO': 9}"
634432,1456,2262,291578.5,5035209.5,3140,7,42917.0,0,42917,"{'CASA': 1071, 'BOTTEGA': 1202, 'MAGAZZINO': 230, 'MIXED': 419, 'INVIAMENTO': 16, 'OTHER': 46, 'TRAGHETTO': 75}"
1408838,2008,3437,292753.5,5034657.5,393,7,28883.0,0,28883,"{'CASA': 263, 'MAGAZZINO': 19, 'MIXED': 52, 'INVIAMENTO': 11, 'BOTTEGA': 29, 'OTHER': 8, 'TRAGHETTO': 7}"
171816,864,2292,291608.5,5035801.5,109,5,5325.0,0,5325,"{'CASA': 95, 'MIXED': 4, 'OTHER': 2, 'MAGAZZINO': 4, 'BOTTEGA': 3}"
681813,1500,995,290311.5,5035165.5,264,7,14355.0,0,14355,"{'MIXED': 31, 'CASA': 204, 'BOTTEGA': 7, 'MAGAZZINO': 3, 'OTHER': 1, 'INVIAMENTO': 8, 'TRAGHETTO': 9}"
756687,1561,1221,290537.5,5035104.5,450,7,13047.0,0,13047,"{'MIXED': 42, 'CASA': 371, 'BOTTEGA': 14, 'MAGAZZINO': 3, 'OTHER': 2, 'INVIAMENTO': 7, 'TRAGHETTO': 9}"
679999,1498,2009,291325.5,5035167.5,3151,7,54482.0,0,54482,"{'CASA': 1434, 'BOTTEGA': 984, 'MIXED': 348, 'INVIAMENTO': 21, 'MAGAZZINO': 209, 'OTHER': 41, 'TRAGHETTO': 18}"
20003,543,1640,290956.5,5036122.5,529,6,22248.0,0,22248,"{'CASA': 403, 'MIXED': 67, 'MAGAZZINO': 11, 'BOTTEGA': 20, 'INVIAMENTO': 15, 'OTHER': 4}"
776566,1577,2390,291706.5,5035088.5,3789,7,55038.0,0,55038,"{'MIXED': 685, 'CASA': 1355, 'BOTTEGA': 1303, 'MAGAZZINO': 238, 'INVIAMENTO': 34, 'OTHER': 36, 'TRAGHETTO': 92}"
1410043,2009,2989,292305.5,5034656.5,629,7,25432.0,0,25432,"{'BOTTEGA': 79, 'MIXED': 105, 'INVIAMENTO': 10, 'TRAGHETTO': 12, 'CASA': 382, 'OTHER': 6, 'MAGAZZINO': 29}"
1885903,2467,1874,291190.5,5034198.5,823,7,18795.0,0,18795,"{'CASA': 667, 'MAGAZZINO': 17, 'OTHER': 11, 'BOTTEGA': 24, 'MIXED': 50, 'INVIAMENTO': 13, 'TRAGHETTO': 37}"
1591732,2133,2203,291519.5,5034532.5,1698,6,33951.0,0,33951,"{'BOTTEGA': 354, 'CASA': 967, 'MIXED': 255, 'MAGAZZINO': 56, 'OTHER': 24, 'INVIAMENTO': 30}"
1735807,2243,1787,291103.5,5034422.5,449,6,19167.0,0,19167,"{'CASA': 341, 'MIXED': 49, 'BOTTEGA': 32, 'OTHER': 11, 'INVIAMENTO': 10, 'MAGAZZINO': 4}"
1642139,2167,326,289642.5,5034498.5,655,6,27165.0,0,27165,"{'CASA': 605, 'BOTTEGA': 17, 'MIXED': 20, 'MAGAZZINO': 5, 'INVIAMENTO': 1, 'OTHER': 3}"
1514714,2080,2722,292038.5,5034585.5,969,7,45755.0,0,45755,"{'CASA': 332, 'MAGAZZINO': 38, 'MIXED': 180, 'INVIAMENTO': 11, 'OTHER': 40, 'BOTTEGA': 324, 'TRAGHETTO': 19}"
1557914,2109,1784,291100.5,5034556.5,798,7,24759.0,0,24759,"{'CASA': 633, 'MIXED': 69, 'BOTTEGA': 42, 'MAGAZZINO': 24, 'INVIAMENTO': 17, 'OTHER': 10, 'TRAGHETTO': 2}"
1485767,2061,3028,292344.5,5034604.5,708,7,32866.0,0,32866,"{'CASA': 388, 'MIXED': 111, 'BOTTEGA': 111, 'MAGAZZINO': 34, 'INVIAMENTO': 14, 'OTHER': 15, 'TRAGHETTO': 26}"
809957,1602,3482,292798.5,5035063.5,0,0,1332.0,0,1332,{}
165703,853,1278,290594.5,5035812.5,325,6,11227.0,0,11227,"{'BOTTEGA': 12, 'INVIAMENTO': 3, 'CASA': 276, 'MIXED': 26, 'MAGAZZINO': 2, 'OTHER': 3}"
386149,1197,1571,290887.5,5035468.5,1221,6,30719.0,0,30719,"{'CASA': 723, 'BOTTEGA': 29, 'INVIAMENTO': 11, 'MIXED': 64, 'MAGAZZINO': 13, 'OTHER': 2}"
1751396,2257,2232,291548.5,5034408.5,1515,6,31898.0,0,31898,"{'BOTTEGA': 312, 'CASA': 860, 'MIXED': 237, 'MAGAZZINO': 44, 'OTHER': 25, 'INVIAMENTO': 29}"
677581,1496,1605,290921.5,5035169.5,1463,6,41647.0,0,41647,"{'MIXED': 150, 'MAGAZZINO': 31, 'CASA': 871, 'BOTTEGA': 67, 'INVIAMENTO': 22, 'OTHER': 5}"
1081247,1788,3216,292532.5,5034877.5,1031,7,35626.0,0,35626,"{'CASA': 818, 'MIXED': 106, 'BOTTEGA': 58, 'MAGAZZINO': 16, 'INVIAMENTO': 8, 'OTHER': 7, 'TRAGHETTO': 12}"
789076,1587,1143,290459.5,5035078.5,596,7,15893.0,0,15893,"{'MIXED': 51, 'CASA': 499, 'BOTTEGA': 17, 'MAGAZZINO': 5, 'OTHER': 2, 'INVIAMENTO': 11, 'TRAGHETTO': 9}"
617994,1441,1376,290692.5,5035224.5,1139,6,23706.0,0,23706,"{'CASA': 834, 'BOTTEGA': 28, 'INVIAMENTO': 7, 'MIXED': 76, 'MAGAZZINO': 17, 'OTHER': 3}"
114858,756,2132,291448.5,5035909.5,510,7,18984.0,0,18984,"{'CASA': 414, 'OTHER': 6, 'MIXED': 50, 'MAGAZZINO': 15, 'BOTTEGA': 18, 'INVIAMENTO': 5, 'TRAGHETTO': 1}"
12791,517,1649,290965.5,5036148.5,494,6,21054.0,0,21054,"{'CASA': 382, 'MIXED': 55, 'MAGAZZINO': 11, 'BOTTEGA': 19, 'INVIAMENTO': 14, 'OTHER': 4}"
1305807,1936,1896,291212.5,5034729.5,448,6,13169.0,0,13169,"{'CASA': 334, 'MIXED': 52, 'OTHER': 8, 'INVIAMENTO': 14, 'BOTTEGA': 31, 'MAGAZZINO': 6}"
734141,1543,985,290301.5,5035122.5,4,1,142.0,0,142,{'CASA': 4}
476259,1294,2179,291495.5,5035371.5,876,6,18538.0,0,18538,"{'CASA': 611, 'MIXED': 122, 'BOTTEGA': 75, 'INVIAMENTO': 11, 'MAGAZZINO': 34, 'OTHER': 9}"
741853,1549,2177,291493.5,5035116.5,3466,7,48680.0,0,48680,"{'CASA': 1326, 'MAGAZZINO': 256, 'MIXED': 449, 'BOTTEGA': 1196, 'INVIAMENTO': 21, 'OTHER': 45, 'TRAGHETTO': 81}"
267653,1030,1242,290558.5,5035635.5,13,1,409.0,0,409,{'CASA': 12}
596364,1419,2484,291800.5,5035246.5,1726,7,34685.0,0,34685,"{'MIXED': 256, 'CASA': 1055, 'BOTTEGA': 255, 'MAGAZZINO': 88, 'INVIAMENTO': 22, 'TRAGHETTO': 34, 'OTHER': 10}"
35108,586,1053,290369.5,5036079.5,239,6,11672.0,0,11672,"{'CASA': 194, 'MIXED': 19, 'BOTTEGA': 8, 'OTHER': 3, 'INVIAMENTO': 2, 'MAGAZZINO': 4}"
958075,1706,2771,292087.5,5034959.5,1947,7,42292.0,0,42292,"{'MIXED': 378, 'CASA': 1217, 'BOTTEGA': 228, 'MAGAZZINO': 58, 'INVIAMENTO': 29, 'OTHER': 21, 'TRAGHETTO': 9}"
1823523,2368,1229,290545.5,5034297.5,637,7,22931.0,0,22931,"{'CASA': 504, 'MIXED': 54, 'BOTTEGA': 17, 'INVIAMENTO': 14, 'OTHER': 10, 'MAGAZZINO': 8, 'TRAGHETTO': 17}"
1909249,2516,1944,291260.5,5034149.5,880,7,23518.0,0,23518,"{'CASA': 698, 'MAGAZZINO': 18, 'OTHER': 10, 'BOTTEGA': 30, 'MIXED': 63, 'INVIAMENTO': 19, 'TRAGHETTO': 37}"
1486520,2062,1287,290603.5,5034603.5,1694,7,32573.0,0,32573,"{'MIXED': 212, 'BOTTEGA': 100, 'CASA': 1280, 'INVIAMENTO': 31, 'MAGAZZINO': 33, 'OTHER': 7, 'TRAGHETTO': 16}"
330552,1124,2317,291633.5,5035541.5,886,6,19756.0,0,19756,"{'MIXED': 97, 'CASA': 677, 'BOTTEGA': 64, 'MAGAZZINO': 29, 'INVIAMENTO': 9, 'OTHER': 6}"
956566,1705,2649,291965.5,5034960.5,2621,7,43220.0,0,43220,"{'MIXED': 591, 'CASA': 1325, 'BOTTEGA': 535, 'INVIAMENTO': 26, 'OTHER': 21, 'MAGAZZINO': 106, 'TRAGHETTO': 9}"
749142,1555,1684,291000.5,5035110.5,1214,6,38508.0,0,38508,"{'CASA': 782, 'BOTTEGA': 64, 'MIXED': 151, 'MAGAZZINO': 38, 'INVIAMENTO': 19, 'OTHER': 6}"
982425,1721,3346,292662.5,5034944.5,594,7,18211.0,0,18211,"{'CASA': 494, 'MIXED': 55, 'BOTTEGA': 16, 'TRAGHETTO': 12, 'OTHER': 6, 'INVIAMENTO': 5, 'MAGAZZINO': 4}"
34001,583,1494,290810.5,5036082.5,18,1,77.0,0,77,{'CASA': 15}
610069,1433,923,290239.5,5035232.5,188,6,12232.0,0,12232,"{'MIXED': 11, 'CASA': 157, 'BOTTEGA': 4, 'INVIAMENTO': 5, 'MAGAZZINO': 1, 'TRAGHETTO': 9}"
1497828,2069,3375,292691.5,5034596.5,533,7,34955.0,0,34955,"{'CASA': 350, 'MAGAZZINO': 22, 'MIXED': 76, 'INVIAMENTO': 12, 'BOTTEGA': 48, 'OTHER': 10, 'TRAGHETTO': 7}"
646015,1467,1379,290695.5,5035198.5,876,6,19317.0,0,19317,"{'CASA': 654, 'INVIAMENTO': 7, 'MIXED': 70, 'MAGAZZINO': 14, 'BOTTEGA': 25, 'OTHER': 3}"
1308529,1938,1331,290647.5,5034727.5,2044,7,39747.0,0,39747,"{'CASA': 1529, 'MIXED': 263, 'BOTTEGA': 136, 'INVIAMENTO': 34, 'MAGAZZINO': 43, 'OTHER': 9, 'TRAGHETTO': 16}"
145371,815,2113,291429.5,5035850.5,646,7,24744.0,0,24744,"{'MAGAZZINO': 21, 'CASA': 523, 'MIXED': 62, 'OTHER': 9, 'BOTTEGA': 23, 'INVIAMENTO': 6, 'TRAGHETTO': 1}"
798273,1594,1525,290841.5,5035071.5,828,6,24237.0,0,24237,"{'CASA': 563, 'BOTTEGA': 53, 'MIXED': 118, 'MAGAZZINO': 24, 'INVIAMENTO': 18, 'OTHER': 3}"
980006,1720,1417,290733.5,5034945.5,1169,7,31445.0,0,31445,"{'MIXED': 155, 'CASA': 837, 'BOTTEGA': 101, 'MAGAZZINO': 32, 'OTHER': 5, 'INVIAMENTO': 21, 'TRAGHETTO': 15}"
1172798,1855,2568,291884.5,5034810.5,2805,7,57625.0,0,57625,"{'BOTTEGA': 750, 'CASA': 1154, 'MIXED': 679, 'MAGAZZINO': 91, 'OTHER': 68, 'INVIAMENTO': 33, 'TRAGHETTO': 7}"
940248,1695,1129,290445.5,5034970.5,733,6,21206.0,0,21206,"{'MIXED': 50, 'CASA': 641, 'BOTTEGA': 23, 'MAGAZZINO': 4, 'OTHER': 1, 'INVIAMENTO': 13}"
1358970,1973,2477,291793.5,5034692.5,2370,7,49115.0,0,49115,"{'BOTTEGA': 660, 'TRAGHETTO': 21, 'CASA': 994, 'MIXED': 481, 'MAGAZZINO': 89, 'OTHER': 63, 'INVIAMENTO': 26}"
809942,1602,3467,292783.5,5035063.5,0,0,1332.0,0,1332,{}
237066,979,2006,291322.5,5035686.5,980,7,30538.0,0,30538,"{'MIXED': 128, 'CASA': 713, 'BOTTEGA': 68, 'MAGAZZINO': 25, 'OTHER': 9, 'INVIAMENTO': 11, 'TRAGHETTO': 23}"
1437000,2029,1755,291071.5,5034636.5,794,7,26877.0,0,26877,"{'CASA': 644, 'MIXED': 61, 'BOTTEGA': 36, 'OTHER': 15, 'MAGAZZINO': 21, 'INVIAMENTO': 13, 'TRAGHETTO': 2}"
451966,1270,2781,292097.5,5035395.5,284,6,6020.0,0,6020,"{'CASA': 206, 'BOTTEGA': 10, 'TRAGHETTO': 22, 'MIXED': 35, 'MAGAZZINO': 10, 'OTHER': 1}"
1571304,2118,3842,293158.5,5034547.5,452,6,10613.0,0,10613,"{'CASA': 399, 'BOTTEGA': 13, 'INVIAMENTO': 10, 'MIXED': 22, 'MAGAZZINO': 1, 'OTHER': 3}"
